321.16,0.5294,0.00060996
322.16,0.53,0.00059519
323.16,0.53059,0.00058073
324.16,0.53117,0.00056658
325.16,0.53173,0.00055272
326.16,0.53227,0.00053916
327.16,0.5328,0.0005259
328.16,0.53332,0.00051292
329.16,0.53383,0.00050022
330.17,0.53432,0.00048781
331.17,0.53481,0.00047566
332.17,0.53528,0.00046379
333.17,0.53573,0.00045219
334.17,0.53618,0.00044084
335.17,0.53662,0.00042976
336.17,0.53704,0.00041892
337.17,0.53745,0.00040834
338.17,0.53786,0.000398
339.17,0.53825,0.00038789
340.17,0.53863,0.00037803
341.17,0.53901,0.00036839
342.17,0.53937,0.00035898
343.17,0.53973,0.00034979
344.17,0.54007,0.00034082
345.17,0.54041,0.00033207
346.17,0.54074,0.00032352
347.17,0.54106,0.00031518
348.17,0.54137,0.00030703
349.17,0.54167,0.00029909
350.18,0.54197,0.00029134
351.18,0.54225,0.00028378
352.18,0.54253,0.0002764
353.18,0.54281,0.0002692
354.18,0.54307,0.00026218
355.18,0.54333,0.00025533
356.18,0.54358,0.00024866
357.18,0.54383,0.00024214
358.18,0.54407,0.00023579
359.18,0.5443,0.0002296
360.18,0.54453,0.00022357
361.18,0.54475,0.00021768
362.18,0.54496,0.00021195
363.18,0.54517,0.00020636
364.18,0.54538,0.0002009
365.18,0.54557,0.00019559
366.18,0.54577,0.00019042
367.18,0.54595,0.00018537
368.18,0.54614,0.00018045
369.18,0.54632,0.00017566
370.19,0.54649,0.00017099
371.19,0.54666,0.00016645
372.19,0.54682,0.00016201
373.19,0.54698,0.0001577
374.19,0.54714,0.00015349
375.19,0.54729,0.0001494
376.19,0.54744,0.0001454
377.19,0.54758,0.00014152
378.19,0.54772,0.00013773
379.19,0.54786,0.00013404
380.19,0.54799,0.00013045
381.19,0.54812,0.00012695
382.19,0.54824,0.00012355
383.19,0.54836,0.00012023
384.19,0.54848,0.000117
385.19,0.5486,0.00011386
386.19,0.54871,0.00011079
387.19,0.54882,0.00010781
388.19,0.54893,0.00010491
389.19,0.54903,0.00010208
390.2,0.54913,9.9328e-05
391.2,0.54923,9.6649e-05
392.2,0.54932,9.404e-05
393.2,0.54942,9.1501e-05
394.2,0.54951,8.9029e-05
395.2,0.54959,8.6622e-05
396.2,0.54968,8.428e-05
397.2,0.54976,8.2e-05
398.2,0.54984,7.9781e-05
399.2,0.54992,7.762e-05
400.2,0.55,7.5518e-05
401.2,0.55007,7.3471e-05
402.2,0.55015,7.1479e-05
403.2,0.55022,6.9541e-05
404.2,0.55029,6.7654e-05
405.2,0.55035,6.5818e-05
406.2,0.55042,6.4031e-05
407.2,0.55048,6.2292e-05
408.2,0.55054,6.06e-05
409.2,0.5506,5.8953e-05
410.21,0.55066,5.735e-05
411.21,0.55072,5.579e-05
412.21,0.55077,5.4273e-05
413.21,0.55083,5.2796e-05
414.21,0.55088,5.1359e-05
415.21,0.55093,4.9961e-05
416.21,0.55098,4.86e-05
417.21,0.55103,4.7276e-05
418.21,0.55107,4.5988e-05
419.21,0.55112,4.4735e-05
420.21,0.55116,4.3515e-05
421.21,0.5512,4.2329e-05
422.21,0.55125,4.1175e-05
423.21,0.55129,4.0051e-05
424.21,0.55133,3.8959e-05
425.21,0.55136,3.7895e-05
426.21,0.5514,3.6861e-05
427.21,0.55144,3.5855e-05
428.21,0.55147,3.4876e-05
429.21,0.55151,3.3923e-05
430.22,0.55154,3.2997e-05
431.22,0.55157,3.2095e-05
432.22,0.55161,3.1218e-05
433.22,0.55164,3.0365e-05
434.22,0.55167,2.9535e-05
435.22,0.5517,2.8727e-05
436.22,0.55172,2.7942e-05
437.22,0.55175,2.7178e-05
438.22,0.55178,2.6435e-05
439.22,0.5518,2.5711e-05
