409.21,0.54491
424.68,0.58741
439.45,0.79481
454.68,0.4333
469.9,0.46499
485.63,0.53077
15.027,0
30.933,-0.013789
46.621,-0.072048
61.926,-0.062207
77.861,-0.027125
93.703,0.053581
109.71,-0.0021709
125.57,0.0089906
141.14,0.092125
157.96,0.15335
173.69,0.13957
190.38,0.26639
206.41,0.31623
222.72,0.26469
238.87,0.31236
255.05,0.3663
271.22,0.43512
286.65,0.33149
302.15,0.26108
317.27,0.29537
332.46,0.40383
347.75,0.46287
363.43,0.50509
378.9,0.50529
394.36,0.44642
409.8,0.41679
425.47,0.47259
439.88,0.60257
455.15,0.63558
470.43,0.45908
486.1,0.4913
15.013,0
30.86,-0.017432
46.558,0.051012
61.901,0.036517
77.917,0.042777
93.703,0.097663
109.72,0.062759
125.66,0.14392
141.3,0.094549
158.1,0.25968
173.96,0.27125
190.7,0.40086
206.67,0.43107
223.03,0.42938
239.24,0.29149
255.48,0.38984
271.56,0.61016
286.91,0.68517
302.45,0.60903
317.67,0.69802
332.93,0.61271
348.26,0.72879
363.94,0.62149
379.35,0.60211
394.78,0.60125
410.27,0.55029
426.08,0.5769
440.52,0.61528
455.61,0.58404
470.92,0.67979
487.06,0.62498
14.995,0
30.911,-0.070813
46.595,-0.027126
61.943,-0.073405
78.015,-0.037253
93.766,0.095393
109.86,0.023159
125.76,-0.096087
141.56,0.06438
158.37,0.09557
174.36,0.23367
191.13,0.17902
207.1,0.21796
223.32,0.28149
239.63,0.51646
256.1,0.42355
272.24,0.36386
287.51,0.72835
303.14,0.37136
318.28,0.46398
333.65,0.53493
348.88,0.45193
364.54,0.44518
379.95,0.44243
395.33,0.47321
410.85,0.54139
426.69,0.5733
441.1,0.45003
456.28,0.49083
471.54,0.40427
487.58,0.39577
14.925,0
30.884,0.0042171
46.522,0.029574
61.907,0.063314
78.112,0.006868
93.79,0.018076
109.77,0.07773
125.82,0.15598
141.66,0.071746
158.61,0.23885
174.54,0.29203
191.35,0.33233
207.39,0.4183
223.84,0.35757
240.06,0.37589
256.46,0.51026
272.97,0.40898
287.89,0.47029
303.61,0.50773
318.82,0.40133
334.11,0.55117
349.34,0.54089
365,0.47056
380.44,0.25459
395.89,0.53356
411.43,0.56129
427.15,0.56936
441.6,0.21985
456.69,0.49396
471.94,0.62193
488.1,0.66571
14.929,0
30.914,0.026636
46.585,0.0022518
61.915,0.018728
78.13,0.014723
93.869,0.080563
109.93,0.056814
125.9,0.14054
141.9,0.25412
158.91,0.23996
174.87,0.091149
191.77,0.21448
207.75,0.27401
224.22,0.38564
240.57,0.41932
256.88,0.43455
273.45,0.50315
288.39,0.303
304.01,0.67136
319.37,0.62592
334.65,0.56018
349.81,0.61786
365.25,0.49617
380.98,0.52453
396.45,0.50177
412,0.61124
427.37,0.48436
442.1,0.59104
457.31,0.6201
472.6,0.55029
488.74,0.61526
14.956,0
30.916,-0.073431
46.604,-0.064619
61.932,-0.047564
78.213,-0.024124
93.928,0.043468
110.07,0.050251
126.15,0.074933
142.14,0.084731
159,0.031607
175.09,0.14219
192.05,0.20666
208.14,0.30893
224.64,0.34934
241.01,0.37484
257.38,0.31031
273.76,0.37911
289.06,0.26279
304.63,0.447
319.92,0.43583
335.26,0.4416
350.3,0.56419
365.77,0.62725
381.48,0.58933
397.06,0.57946
412.48,0.48987
427.96,0.48003
442.71,0.50595
457.85,0.45031
473.21,0.6722
488.96,0.68704
14.882,0
30.852,0.0068724
46.556,0.035858
61.909,0.04273
78.26,-0.0080683
93.981,0.064269
110.15,0.020462
126.24,0.10981
142.18,0.15634
159.15,0.2149
175.3,0.21489
192.36,0.24534
208.49,0.34263
225.02,0.37582
241.33,0.43162
257.77,0.40697
274.02,0.52347
289.51,0.49833
305.07,0.43082
320.37,0.57787
335.83,0.6555
350.94,0.46163
366.37,0.43044
382.07,0.41993
397.56,0.42975
412.97,0.53593
428.47,0.51511
443.17,0.48247
458.54,0.50416
473.91,0.41647
489.42,0.51692
14.89,0
30.888,-0.018237
46.6,-0.027377
61.902,-0.059194
78.325,0.0078662
94.002,-0.012862
110.26,0.087981
126.4,0.081662
142.39,0.050962
159.37,0.26145
175.55,0.28142
192.7,0.34909
208.87,0.40289
225.45,0.4179
241.74,0.42395
258.29,0.44455
274.52,0.49658
289.94,0.21996
305.65,0.57931
321.03,0.4752
336.29,0.61749
351.38,0.59499
366.8,0.5725
382.5,0.56649
398.1,0.65955
413.49,0.53006
428.96,0.46914
443.68,0.52833
458.95,0.49769
474.43,0.49085
489.77,0.40115
14.872,0
30.861,0.071091
46.541,0.048933
61.91,0.092686
78.312,0.10757
94.09,0.12462
110.34,0.13688
126.45,0.1657
142.65,0.15466
159.65,0.20025
175.9,0.25899
193.11,0.40049
209.29,0.3939
225.88,0.41293
242.18,0.52272
258.79,0.48655
274.74,0.50948
290.52,0.54491
306.12,0.53365
321.64,0.54108
336.88,0.59589
351.95,0.46535
367.37,0.60258
383.17,0.55545
398.64,0.59387
413.96,0.5746
429.49,0.6444
444.18,0.96562
459.45,0.69976
474.83,0.64554
490.07,0.62509
14.942,0
30.91,-0.17395
46.633,-0.15335
62.018,-0.16132
78.439,-0.15563
94.229,-0.12523
110.51,-0.088162
126.61,0.055851
142.86,8.9893e-05
159.91,0.069971
176.31,0.062302
