318.81,507.42,319.77,492.73,321.49,476.63,323.2,460.92,324.88,445.29,325.44,428.67,325.46,412.64,325.47,395.38,325.07,379.62,324.73,362.78,323.93,345.12,322.85,328.08,321.72,310.24,320.6,293.43,319.48,276.77,318.54,259.91,317.35,242.92,316.24,226.66,315.24,210.98,315.79,195.33,316.75,179.45,317.81,164.4,318.77,149.19,321.3,134.11,323.76,118.63,326.55,103.55,329.35,88.371,331.58,72.552,333.47,58.432,335.55,43.447,336.78,28.136,337.41,12.261
318.76,507.95,319.71,493.17,321.42,477.11,323.15,461.38,324.84,445.8,325.36,429.19,325.45,413.1,325.45,395.76,325.02,379.97,324.74,363.08,323.94,345.3,322.85,328.28,321.72,310.33,320.63,293.52,319.51,276.79,318.55,259.88,317.38,242.79,316.23,226.71,315.18,210.98,315.76,195.25,316.75,179.25,317.8,164.26,318.78,149.08,321.27,134.03,323.7,118.47,326.53,103.43,329.36,88.285,331.61,72.322,333.52,58.302,335.54,43.362,336.83,28.007,337.43,12.058
318.71,508.64,319.65,493.93,321.38,477.78,323.12,462.03,324.84,446.46,325.39,429.74,325.45,413.71,325.47,396.24,324.99,380.49,324.77,363.53,323.95,345.49,322.85,328.53,321.73,310.52,320.63,293.74,319.54,276.99,318.58,260.08,317.4,242.92,316.26,226.84,315.2,211.15,315.79,195.54,316.75,179.65,317.82,164.34,318.7,149.21,321.25,134.18,323.71,118.65,326.58,103.55,329.36,88.411,331.66,72.218,333.48,58.182,335.5,43.395,336.83,28.01,337.43,12.098
318.64,509.26,319.61,494.49,321.35,478.38,323.1,462.6,324.83,447.07,325.35,430.32,325.47,414.21,325.51,396.67,325.05,380.91,324.79,363.99,323.98,345.81,322.89,328.88,321.76,310.75,320.66,293.85,319.55,277.11,318.6,260.17,317.43,243.07,316.27,226.94,315.22,211.15,315.81,195.56,316.83,179.47,317.86,164.4,318.79,149.23,321.32,134.13,323.75,118.61,326.66,103.41,329.41,88.345,331.67,72.373,333.52,58.284,335.51,43.404,336.84,28.062,337.51,12.053
318.61,509.84,319.58,495.05,321.31,478.91,323.08,463.09,324.82,447.55,325.38,430.81,325.48,414.67,325.56,397.02,325.02,381.37,324.85,364.3,324.02,346.07,322.92,329.09,321.81,310.99,320.7,293.97,319.58,277.06,318.63,260.09,317.45,242.93,316.32,226.94,315.27,211.07,315.82,195.44,316.83,179.29,317.88,164.36,318.81,149.15,321.33,134.11,323.73,118.57,326.62,103.51,329.4,88.35,331.66,72.213,333.53,58.264,335.57,43.416,336.88,28.062,337.47,12.264
318.51,510.38,319.49,495.65,321.23,479.53,322.99,463.67,324.74,448.16,325.3,431.42,325.42,415.19,325.53,397.45,325.05,381.68,324.81,364.67,323.97,346.54,322.88,329.38,321.79,311.31,320.64,294.2,319.56,277.2,318.6,260.28,317.42,242.94,316.22,226.96,315.19,211.04,315.73,195.44,316.76,179.46,317.82,164.39,318.79,149.2,321.32,134.13,323.69,118.51,326.59,103.51,329.35,88.371,331.58,72.33,333.46,58.178,335.54,43.494,336.83,28.116,337.44,12.301
318.46,511.05,319.46,496.27,321.21,480.17,322.99,464.25,324.75,448.72,325.31,432,325.46,415.75,325.57,397.97,325.05,382.18,324.86,365.16,324.03,346.8,322.94,329.65,321.86,311.5,320.72,294.42,319.57,277.39,318.61,260.41,317.45,242.92,316.28,227.09,315.19,211.08,315.73,195.57,316.76,179.47,317.83,164.56,318.8,149.37,321.35,134.24,323.75,118.64,326.6,103.49,329.38,88.355,331.56,72.538,333.47,58.303,335.59,43.438,336.88,28.237,337.45,12.291
318.4,511.61,319.4,496.92,321.15,480.82,322.94,464.81,324.65,449.32,325.27,432.61,325.43,416.32,325.56,398.48,325.08,382.71,324.86,365.47,324.05,347.06,322.97,329.98,321.89,311.79,320.71,294.61,319.56,277.44,318.59,260.51,317.39,243.15,316.19,227.21,315.15,211.17,315.76,195.63,316.77,179.75,317.86,164.7,318.8,149.34,321.35,134.26,323.78,118.65,326.61,103.46,329.38,88.397,331.59,72.319,333.49,58.382,335.57,43.468,336.87,28.337,337.4,12.28
318.31,512.07,319.34,497.45,321.1,481.34,322.91,465.32,324.67,449.9,325.25,433.08,325.41,416.7,325.55,398.74,325.03,382.96,324.88,365.8,323.9,347.25,322.92,330.2,321.83,311.9,320.69,294.58,319.57,277.54,318.62,260.51,317.37,243.34,316.25,227.07,315.15,211.18,315.76,195.74,316.77,179.42,317.83,164.66,318.78,149.2,321.31,134.13,323.71,118.53,326.55,103.56,329.33,88.424,331.59,72.242,333.5,58.249,335.56,43.438,336.76,28.316,337.37,12.104
318.24,512.72,319.25,498.02,321.03,481.88,322.84,465.87,324.62,450.39,325.17,433.66,325.38,417.23,325.56,399.15,325.1,383.45,324.91,366.18,323.93,347.5,322.94,330.49,321.88,312.03,320.72,294.73,319.58,277.59,318.62,260.59,317.37,243.35,316.19,227.19,315.12,211.3,315.73,195.69,316.78,179.7,317.8,164.71,318.76,149.24,321.3,134.13,323.72,118.55,326.51,103.58,329.26,88.489,331.59,72.175,333.45,58.242,335.49,43.393,336.73,28.332,337.35,12.063
